Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite,Numero_SIRET,Code_Postal,Commune,Departement,Region,Coordonnees_X,Coordonnees_Y,Code_APE,Libelle_APE,code_eprtr,libelle_eprtr,sirene_adresse,sirene_code_postal,Adresse,latitude,longitude,geocode_src,geocode_qualite
055.00920,ALGAIA,2019,Sol,Zinc et composés (exprimés en tant que Zn),195,kg/an,47808014600069,29870,LANNILIS,FINISTERE,BRETAGNE,-4.488,48.553,1020Z,"Transformation et conservation de poisson, de crustacés et de mollusques",NA,NA,18 RUE DU MOULIN NEUF,29870,ZI du Menez-Bras,48.554061,-4.490406,API BAN,0.52
058.00357,TOTAL RAFFINAGE FRANCE,2019,Air,Cuivre et composés (exprimés en tant que Cu),194.782,kg/an,52922174900029,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,447573,2502959,2016Z,Fabrication de matières plastiques de base,4.(a).(i),"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",RTE INDUSTRIELLE,76700,Route de la Chimie,49.50218,0.220683,API BAN,0.33
054.01124,ECKES-GRANINI France SNC,2019,Air,Hydroflurocarbures (HFC),194,kg/an,44001805900061,71040,MACON,SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE,4.816346,46.285275,4638B,Commerce de gros (commerce interentreprises) alimentaire spécialisé divers,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),138 RUE LAVOISIER,71000,138 rue Lavoisier Zone industrielle sud BP 34014,46.3205511756,4.81842529639,Base Code Postaux,commune probable
706.00401,"Communauté d'Agglomération Sophia Antipolis, Exploitt : VEOLIA EAU",2019,Sol,Zinc et composés (exprimés en tant que Zn),193.95,kg/an,21060004500012,06160,ANTIBES,ALPES-MARITIMES,PROVENCE-ALPES-COTE-D'AZUR,987075.73,152098.25,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,CRS MASSENA,06600,Boulevard James Wyllie,43.570273,7.128522,API BAN,0.97
061.04473,MSSA,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),193.58,kg/an,41021904200026,73600,SAINT-MARCEL,SAVOIE,AUVERGNE-RHONE-ALPES,6.564945,45.498953,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",POMBLIERE,73600,111 rue de la Volta  Pomblière,45.49628,6.559253,API BAN,0.38
065.03268,RENAULT - Usine de Flins,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),193.237,kg/an,41020620500024,78415,AUBERGENVILLE,YVELINES,ILE-DE-FRANCE,564356.5,2441057.44,2910Z,Construction de véhicules automobiles,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,BD PIERRE LEFAUCHEUX,78410,Bd Pierre Lefaucheux  CS 30508,48.9422397324,1.83927892943,Base Code Postaux,code postal approché
063.02409,Les Oeufs GESLIN,2019,Sol,Zinc et composés (exprimés en tant que Zn),192.31,kg/an,35361070200022,85140,CHAUCHE,VENDEE,PAYS-DE-LA-LOIRE,321353,2210719,1089Z,Fabrication d'autres produits alimentaires n.c.a.,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour,LA ROUSSELERIE,85140,La Roussellerie,46.735299,-1.212072,API BAN,0.38
059.02685,INOVYN France,2019,Eau (direct),Hexachlorobutadiène (HCBD),192,kg/an,62578013500038,39500,TAVAUX,JURA,BOURGOGNE-FRANCHE-COMTE,833453,2233172,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",2 AV DE LA REPUBLIQUE,39500,"2, avenue de la République  CS 10001",47.038515,5.412655,API BAN,0.71
064.01052,ArcelorMittal,2019,Air,Cadmium et composés (exprimés en tant que Cd),191.101,kg/an,42117403800032,13776,FOS-SUR-MER,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.885054,43.431668,2410Z,Sidérurgie,2.(b),"Installations pour la production de fonte ou d'acier (de première ou de seconde fusion), notamment en coulée continue d'une capacité de 2,5 tonnes par heure",ZONE INDUSTRIELLE,13270,ZI Audience,43.5928673895,5.49138381609,Base Code Postaux,code postal approché
067.00583,RICOH INDUSTRIE FRANCE,2019,Air,Hydroflurocarbures (HFC),191.1,kg/an,34109573500021,68920,WETTOLSHEIM,HAUT-RHIN,GRAND-EST,7.325702,48.048962,1712Z,Fabrication de papier et de carton,NA,NA,144 RTE DE ROUFFACH,68920,144 ROUTE DE ROUFFACH,48.049029,7.324688,API BAN,0.95
699.07002,EDF - CNPE de Chinon,2019,Air,Hydroflurocarbures (HFC),191.1,kg/an,55208131715453,37420,AVOINE,INDRE-ET-LOIRE,CENTRE,436949,2246864,3511Z,Production d'électricité,NA,NA,,37420,BP 80,47.2237767737,0.18754463005,Base Code Postaux,commune
061.03731,RHODIA membre du groupe SOLVAY,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),190.65,kg/an,62203708300194,69192,SAINT-FONS,RHONE,AUVERGNE-RHONE-ALPES,795420.07,208179.98,2014Z,Fabrication d'autres produits chimiques organiques de base,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,RUE PROSPER MONNET,69190,rue Prosper Monnet,45.7011050588,4.85046367008,Base Code Postaux,code postal approché
052.01806,MLPC International,2019,Eau (direct),Phénols (en tant que C total),190,kg/an,98612018600010,40370,RION-DES-LANDES,LANDES,NOUVELLE-AQUITAINE,338315.24,1885584.05,2059Z,Fabrication d'autres produits chimiques n.c.a.,4.(a).(iv),"hydrocarbures azotés, notamment amines, amides, composés nitreux, nitrés ou nitratés, nitriles, cyanates, isocyanates",209 AV CHARLES DESPIAU,40370,209 Avenue Charles Despiau,43.922862,-0.919149,API BAN,0.96
741.01807,AGGLOPOLYS,2019,Sol,Cuivre et composés (exprimés en tant que Cu),190,kg/an,20003038500047,41000,BLOIS,LOIR-ET-CHER,CENTRE,524361,2288280,3821Z,Traitement et élimination des déchets non dangereux,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,1 RUE HONORE DE BALZAC,41000,21 rue des Prés d Amont,47.563672,1.325152,API BAN,0.96
759.38600,Métropole Européene de lille,2019,Sol,Chrome et composés (exprimés en tant que Cr),190,kg/an,24590041000011,59520,MARQUETTE-LEZ-LILLE,NORD,HAUTS-DE-FRANCE,652170.163,2631822.289,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,1 RUE DU BALLON,59800,Rue de la station,50.673232,3.070174,API BAN,0.96
063.01007,HERBIGNAC CHEESE INGREDIENTS,2019,Sol,Zinc et composés (exprimés en tant que Zn),189.7,kg/an,49305618800011,44410,HERBIGNAC,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,249307,2282154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),LD LIEUDIT LA GASSUN,44410,La Gassun,47.430602,-2.331082,API BAN,0.95
754.35775,CLIG 38,2019,Sol,Plomb et composés (exprimés en tant que Pb),189.5,kg/an,30773808800045,54320,MAXEVILLE,MEURTHE-ET-MOSELLE,GRAND-EST,882407,2419531,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,AV DE LA MEURTHE,54320,avenue de la Meurthe,48.709338,6.176226,API BAN,0.69
058.04760,BIOGAZ DE GAILLON,2019,Sol,Cuivre et composés (exprimés en tant que Cu),188.8,kg/an,51480457400036,27600,GAILLON,EURE,NORMANDIE,528273.77,2463408.74,3821Z,Traitement et élimination des déchets non dangereux,5.(c),Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour,RUE DES ARTAIGNES,27600,rue des artaignes,49.164526,1.35211,API BAN,0.95
062.00539,SAINT - GOBAIN PAM,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),188.222,kg/an,75580210500014,54705,PONT-A-MOUSSON,MEURTHE-ET-MOSELLE,GRAND-EST,872561,2439027,2451Z,Fonderie de fonte,2.(b),"Installations pour la production de fonte ou d'acier (de première ou de seconde fusion), notamment en coulée continue d'une capacité de 2,5 tonnes par heure",1 AV CAMILLE CAVALLIER,54700,Avenue Camille Cavallier BP 129,48.8752634053,6.0622081682,Base Code Postaux,code postal approché
059.02685,INOVYN France,2019,Eau (direct),Arsenic et composés (exprimés en tant que As),188,kg/an,62578013500038,39500,TAVAUX,JURA,BOURGOGNE-FRANCHE-COMTE,833453,2233172,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",2 AV DE LA REPUBLIQUE,39500,"2, avenue de la République  CS 10001",47.038515,5.412655,API BAN,0.71
070.03161,Communauté d'Agglomération du Boulonnais,2019,Sol,Zinc et composés (exprimés en tant que Zn),188,kg/an,24620072900019,62200,BOULOGNE-SUR-MER,PAS-DE-CALAIS,HAUTS-DE-FRANCE,548284.35,334742.15,3700Z,Collecte et traitement des eaux usées,NA,NA,3 BD DAUNOU,62200,Boulevard Chanzy,50.716197,1.603397,API BAN,0.97
065.06220,La Monnaie de Paris,2019,Air,Hydroflurocarbures (HFC),187.551,kg/an,16002001200011,75006,PARIS-6E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,2.338521,48.857318,3211Z,Frappe de monnaie,NA,NA,11 QUAI DE CONTI,75006,"11, quai de Conti  75270 Paris Cedex 06",48.856746,2.3392,API BAN,0.61
070.00956,ARCELORMITTAL FRANCE,2019,Eau (direct),Plomb et composés (exprimés en tant que Pb),187.53,kg/an,56209442500468,59381,DUNKERQUE,NORD,HAUTS-DE-FRANCE,596973,2670205,2410Z,Sidérurgie,2.(c).(i),par laminage à chaud d'une capacité de 20 t d'acier brut par heure,3031 RUE DU COMTE JEAN,59760,3031 Rue du comte JEAN  CS 52508,51.024074,2.297267,API BAN,0.54
051.06528,SUEZ ORGANIQUE,2019,Sol,Nickel et composés (exprimés en tant que Ni),187,kg/an,41011807900012,60250,BURY,OISE,HAUTS-DE-FRANCE,600547,2479537,3821Z,Traitement et élimination des déchets non dangereux,5.(c),Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour,72 AV DE LA LIBERTE,92000,Val Gauthier,49.295279,2.336229,API BAN,0.24
713.05501,SERAMM(Service d'Assainissement Marseille Métropole),2019,Eau (direct),Chrome et composés (exprimés en tant que Cr),187,kg/an,NA,13014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3455018067,5.39408915769,Base Code Postaux,code postal corrigé
751.47401,COMMUNAUTE URBAINE DU GRAND REIMS,2019,Sol,Chrome et composés (exprimés en tant que Cr),186.76,kg/an,20006721300039,51370,SAINT-BRICE-COURCELLES,MARNE,GRAND-EST,720412.280914,2477080.35506,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,NA,NA,1 avenue des Temples,49.280188,3.992403,API BAN,0.44
057.01531,TEREOS,2019,Sol,Zinc et composés (exprimés en tant que Zn),185.96,kg/an,40313822500038,51320,HAUSSIMONT,MARNE,GRAND-EST,734463.23,2417227.08,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),23 RUE HENRI ROULOT,51320,23 rue Henri ROULOT,48.739987,4.162324,API BAN,0.94
070.02546,Roquette Frères - Site de Lestrem,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),185,kg/an,35720005400017,62136,LESTREM,PAS-DE-CALAIS,HAUTS-DE-FRANCE,624.5,2627,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),1 RUE DE LA HAUTE LOGE,62136,rue de la Haute Loge,50.634026,2.677236,API BAN,0.95
061.02965,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CEA,2019,Air,Hydroflurocarbures (HFC),184.23,kg/an,77568501900298,38054,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,912578,6459210,7219Z,Recherche-développement en autres sciences physiques et naturelles,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,17 AV DES MARTYRS,38000,"17, avenue des martyrs",45.203942,5.7029,API BAN,0.84
057.04418,CHAMPARGONNE Biogaz,2019,Sol,Cuivre et composés (exprimés en tant que Cu),184,kg/an,52897257300026,51330,NOIRLIEU,MARNE,GRAND-EST,4.80823,48.93883,3511Z,Production d'électricité,NA,NA,LE CHEMIN DE LA MESSE,51330,Route de Contault,48.934693,4.808862,API BAN,0.63
759.17800,MURIEL BAUDEMONT,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),183.72,kg/an,57202641700368,59500,DOUAI,NORD,HAUTS-DE-FRANCE,654801.57,2600049.58,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,164 RUE DU FORT DE SCARPE,59500,fort de scarpe,50.394888,3.103266,API BAN,0.65
763.11306,Régie Autonome d'Assainissement Communautaire,2019,Eau (direct),Cuivre et composés (exprimés en tant que Cu),181.98,kg/an,24630070100272,63100,CLERMONT-FERRAND,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,658093,2085945,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,64 AV DE L UNION SOVIETIQUE,63000,1 rue de Bourdon,45.798041,3.155179,API BAN,0.84
070.00832,MAUBEUGE CONSTRUCTION AUTOMOBILE,2019,Air,Hydroflurocarbures (HFC),181.152,kg/an,70202343300023,59604,MAUBEUGE,NORD,HAUTS-DE-FRANCE,712750,2587775,2910Z,Construction de véhicules automobiles,9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",AV ANDRE CHAUSSON,59600,BP 20050,50.3048578036,4.01140019092,Base Code Postaux,code postal approché
061.02435,LAFARGEHOLCIM CIMENTS,2019,Air,Naphthalène,181.017,kg/an,30213556100363,07407,LE TEIL,ARDECHE,AUVERGNE-RHONE-ALPES,4.690948,44.521651,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,6 RUE VICTOR HUGO,07400,BP 5,44.5544439142,4.59597695147,Base Code Postaux,code postal approché
734.00301,SUEZ EAU FRANCE SAS,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),180.8,kg/an,41003460701696,34300,AGDE,HERAULT,OCCITANIE,691777.14,1811003.04,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,12 B CHE D AGDE AU MONT SAINT LOUP,34300,Route de guiraudette,43.286277,3.469256,API BAN,0.97
065.03168,CNC,2019,Air,Hydroflurocarbures (HFC),180.271,kg/an,18004603900087,78390,BOIS-D'ARCY,YVELINES,ILE-DE-FRANCE,2.034776,48.80656,8412Z,"Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale",NA,NA,7 B RUE ALEXANDRE TURPAULT,78390,7 bis rue Alexandre Turpault,48.805826,2.03519,API BAN,0.97
070.00489,NorPaper Avot Vallée,2019,Sol,Zinc et composés (exprimés en tant que Zn),180.215,kg/an,78394214700019,62501,SAINT-OMER,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.275822,50.715136,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",71 RUE JEAN JAURES,62575,"71, rue Jean Jaurès  BP 33 049 BLENDECQUES",50.7691557578,2.34273928671,Base Code Postaux,code postal approché
067.00538,RHODIA OPERATIONS CHALAMPE,2019,Eau (direct),Chrome et composés (exprimés en tant que Cr),179,kg/an,62203708300269,68490,CHALAMPE,HAUT-RHIN,GRAND-EST,986306.575,2327567.966,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",,68490,Route départementale 52,47.775183,7.516839,API BAN,0.94
064.10873,KEM ONE,2019,Eau (indirect),Chlorure de vinyle (chloroéthène),178.4,kg/an,53869504000021,04160,CHATEAU-ARNOUX-SAINT-AUBAN,ALPES-DE-HAUTE-PROVENCE,PROVENCE-ALPES-COTE-D'AZUR,6.00405,44.067927,2016Z,Fabrication de matières plastiques de base,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",210 AV JEAN JAURES,69007,Usine de Saint-Auban,44.081025,5.999466,API BAN,0.43
070.00956,ARCELORMITTAL FRANCE,2019,Air,Nickel et composés (exprimés en tant que Ni),178.35,kg/an,56209442500468,59381,DUNKERQUE,NORD,HAUTS-DE-FRANCE,596973,2670205,2410Z,Sidérurgie,2.(c).(i),par laminage à chaud d'une capacité de 20 t d'acier brut par heure,3031 RUE DU COMTE JEAN,59760,3031 Rue du comte JEAN  CS 52508,51.024074,2.297267,API BAN,0.54
069.00568,EDF PEI - établissement de Bellefontaine,2019,Air,Cobalt et composés (exprimés en tant que Co),178.243,kg/an,48996768700067,97222,Bellefontaine,MARTINIQUE,MARTINIQUE,6807821.12,1651211.17,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,FOND LAILLET,97222,EDF PEI - Centrale de Bellefontaine B  Fond Laillet,14.668305,-61.154671,API BAN,0.49
529.04352,EUROSERUM Quimper,2019,Eau (indirect),Zinc et composés (exprimés en tant que Zn),178,kg/an,40086927700147,29000,QUIMPER,FINISTERE,BRETAGNE,120134,2352586,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),RUE LEBON,29000,ZI de Kerhuel  1 rue Lebon - Z.I. de l Hippodrome,47.995096,-4.074161,API BAN - Adresse SIRENE,commune
100.00740,STMicroelectronics (Tours) SAS,2019,Air,Perfluorocarbures (PFC),177.687,kg/an,38093259000033,37071,TOURS,INDRE-ET-LOIRE,CENTRE,475468,227118,2611Z,Fabrication de composants électroniques,NA,NA,10 RUE THALES DE MILET,37100,10 rue Thales de Milet.,47.3986382281,0.696526376417,Base Code Postaux,commune probable
064.00955,NAPHTACHIMIE,2019,Air,Hydrocarbures aromatiques polycycliques (HAP),177.187,kg/an,54204142100026,13117,MARTIGUES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,818835.932,1823871.426,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(i),"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",AV D AUGUETTE,13117,BP 2,43.384398,5.017303,API BAN - Adresse SIRENE,commune
055.01218,PDM Industries,2019,Sol,Zinc et composés (exprimés en tant que Zn),177,kg/an,39931174500026,29300,QUIMPERLE,FINISTERE,BRETAGNE,-3.544014,47.886489,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",KERISOLE,29300,Kerisole  rue du Combout,47.875901,-3.546337,API BAN,0.58
067.00404,ROQUETTE FRERES,2019,Sol,Cuivre et composés (exprimés en tant que Cu),176.864,kg/an,35720005400066,67930,BEINHEIM,BAS-RHIN,GRAND-EST,1022924.32,2444420.41,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),RTE DU RHIN,67930,Route du Rhin - CS 20004,48.858486,8.084962,API BAN,0.57
052.02000,RAYONIER A.M. TARTAS,2019,Sol,Nickel et composés (exprimés en tant que Ni),175.77,kg/an,39765974900014,40400,TARTAS,LANDES,NOUVELLE-AQUITAINE,345094,1875056,1711Z,Fabrication de pâte à papier,6.(a),Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses,1154 AV DU GENERAL LECLERC,40400,1154 Avenue du Général Leclerc,43.831377,-0.82634,API BAN,0.96
068.02361,C2M AUROCHS Industrie,2019,Air,Hydroflurocarbures (HFC),175,kg/an,33821711000059,31140,AUCAMVILLE,HAUTE-GARONNE,OCCITANIE,525545,1852866,2014Z,Fabrication d'autres produits chimiques organiques de base,NA,NA,5 IMP DU LAC,31140,5 impasse du lac  ZI de la plaine,43.673377,1.414683,API BAN - Adresse SIRENE,commune
783.14101,METROPOLE TPM,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),174.64,kg/an,24830054300183,83400,HYERES,VAR,PROVENCE-ALPES-COTE-D'AZUR,909804,1794174,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,NA,NA,601 routes des Marais,43.081061,6.134777,API BAN,0.83
052.01262,ArianeGroup,2019,Air,Hydroflurocarbures (HFC),174.56,kg/an,51903224700032,33166,SAINT-MEDARD-EN-JALLES,GIRONDE,NOUVELLE-AQUITAINE,357486.578,1993548.599,3030Z,Construction aéronautique et spatiale,NA,NA,RUE DU GENERAL NIOX,33160,Rue du général NIOX   B.P. 30056,44.9276818201,-0.845720627431,Base Code Postaux,code postal approché
535.01304,SOCIETE LAITIERE DE L'HERMITAGE,2019,Air,Hydroflurocarbures (HFC),173.685,kg/an,40305984300017,35590,L'HERMITAGE,ILLE-ET-VILAINE,BRETAGNE,290326,2355485,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),PL DE LA GARE,35590,Place de la Gare,48.123556,-1.819232,API BAN,0.95
070.03152,Sébastien Caux,2019,Air,Hydroflurocarbures (HFC),172.2,kg/an,41040946000756,59450,SIN-LE-NOBLE,NORD,HAUTS-DE-FRANCE,3.099453,50.341825,4711F,Hypermarchés,NA,NA,200 RUE DE LA RECHERCHE,59650,"Auchan, Centre Commercial les Epis, 59450 Sin-le-Noble",50.343369,3.101151,API BAN,0.51
711.06900,SUEZ Eau France SA,2019,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",172,kg/an,41003460701704,11000,CARCASSONNE,AUDE,OCCITANIE,602877.91,1802646.41,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,136 RTE DE SAINT HILAIRE,11000,Chemin des gravières - ZI St Jean,43.200905,2.359155,API BAN - Adresse SIRENE,commune
053.01971,AUCHAN hypermarché,2019,Air,Hydroflurocarbures (HFC),172,kg/an,41040946000012,50470,CHERBOURG,MANCHE,NORMANDIE,59.6,-1.59,4711F,Hypermarchés,NA,NA,RUE MAL DE LATTRE DE TASSIGNY,59170,RN 13,49.579813,-1.584302,API BAN,0.18
061.04664,PAPETERIES DU LEMAN,2019,Eau (direct),Phénols (en tant que C total),171.928,kg/an,40033322500029,74500,PUBLIER,HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,6.512443,46.384508,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",1080 RUE DES VIGNES ROUGES,74500,1080 rue des Vignes Rouges,46.384305,6.513076,API BAN,0.82
058.00587,Essity Operations France,2019,Sol,Plomb et composés (exprimés en tant que Pb),171.3,kg/an,70205518700083,27400,HONDOUVILLE,EURE,NORMANDIE,1.140389,49.143924,1722Z,Fabrication d'articles en papier à usage sanitaire ou domestique,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,27400,Route de Louviers  Le Valtier,49.141803,1.132761,API BAN,0.58
068.06911,SEDE ENVIRONNEMENT,2019,Sol,Chrome et composés (exprimés en tant que Cr),171.11,kg/an,31573284200457,32380,CASTERON,GERS,OCCITANIE,481385,1877642,3821Z,Traitement et élimination des déchets non dangereux,NA,NA,A CAMARAN,32380,"""A Rousseau""  D251",43.871554,0.791322,API BAN,0.26
065.01169,TOTAL RAFFINAGE FRANCE,2019,Air,Nickel et composés (exprimés en tant que Ni),171.017,kg/an,54203492116871,77720,MORMANT,SEINE-ET-MARNE,ILE-DE-FRANCE,647739.828,2398489.905,1920Z,Raffinage du pétrole,1.(a),Raffineries de pétrole et de gaz,24 CRS MICHELET,92800,BP 13,48.5977701825,2.88204553613,Base Code Postaux,commune
065.06481,CREALIS,2019,Air,Hydrochlorofluorocarbures (HCFC),170.955,kg/an,64204389700049,94360,BRY-SUR-MARNE,VAL-DE-MARNE,ILE-DE-FRANCE,613654,242676,8292Z,Activités de conditionnement,NA,NA,26 RUE DES COULONS,94360,26 rue des coulons,48.837813,2.525319,API BAN,0.96
062.01313,Dominique PELLETIER,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),170.04,kg/an,83489501300029,57300,HAGONDANGE,MOSELLE,GRAND-EST,6.153352,49.242273,2410Z,Sidérurgie,2.(b),"Installations pour la production de fonte ou d'acier (de première ou de seconde fusion), notamment en coulée continue d'une capacité de 2,5 tonnes par heure",AV DE FRANCE,57300,Avenue de France,49.250266,6.161422,API BAN,0.95
061.05221,OSIRIS GIE ROUSSILLON,2019,Eau (direct),Cyanures (sous forme de CN total),169,kg/an,42238216800017,38556,SAINT-MAURICE-L'EXIL,ISERE,AUVERGNE-RHONE-ALPES,792741,2042949,8299Z,Autres activités de soutien aux entreprises n.c.a.,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,RUE GASTON MONMOUSSEAU,38150,Rue Gaston Monmousseau  CS50032  ROUSSILLON,45.4264263459,4.81869609163,Base Code Postaux,code postal approché
031.00845,BIOGASCONHA,2019,Sol,Zinc et composés (exprimés en tant que Zn),168,kg/an,78905988800014,40230,BENESSE-MAREMNE,LANDES,NOUVELLE-AQUITAINE,297899,1854669,3511Z,Production d'électricité,5.(c),Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour,ZAC DES CHAMPS DE LESCAZE,47310,Zone Industrielle de l Arriet,43.628283,-1.401584,API BAN,0.24
542.00646,Natra saint etienne,2019,Air,Hydroflurocarbures (HFC),168,kg/an,32737347800012,42007,SAINT-ETIENNE,LOIRE,AUVERGNE-RHONE-ALPES,4.441876,45.4464,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",NA,NA,95 RUE JEAN HUSS,42000,95 RUE JEAN HUSS,45.4301235512,4.37913997076,Base Code Postaux,code postal approché
